Country,Continent,Least Developed,Life Expectancy,CO2 emissions,Health expenditure,Electric power consumption,Forest area,GDP per capita,Individuals using the Internet,People using at least basic drinking water services,Obesity among adults,Beer consumption per capita,High GDP per capita
Peru,South America,False,74.981,1.630811042,4.74023867,1262.698316,57.58413438,10767.67733,38.2,88.51717561,17.2,3.28,False
Peru,South America,False,75.258,1.670921723,4.76035166,1238.087911,57.45049844,11295.96326,39.2,89.10995416,17.7,3.17,False
Peru,South America,False,75.529,1.76701033,4.978508,1301.303762,57.3168625,11510.27888,40.2,89.69814385,18.1,3.19,False
Peru,South America,False,75.792,1.790242082,4.97963047,1345.879007,57.18322656,11572.32079,40.85260091,90.28200304,18.6,3.16,False
Philippines,Asia,False,68.793,0.92445667,3.05511928,467.4427341,24.51373378,3435.630849,1.982253196,85.97126797,2.9,1.17855,False
Philippines,Asia,False,68.835,0.884617322,2.84775901,499.3476426,24.35625985,3543.768597,2.52400566,86.34161426,3.0,1.1159,False
Philippines,Asia,False,68.88,0.879613728,2.63767314,518.8340839,24.19878593,3655.106486,4.332275746,86.73426067,3.2,1.10397,False
Philippines,Asia,False,68.937,0.88655329,3.0766356,522.2990746,24.041312,3837.297649,4.857672267,87.12758768,3.3,1.19947,False
Philippines,Asia,False,69.013,0.887020622,3.04685569,555.4353497,23.88383808,4116.937566,5.243628452,87.52159637,3.5,1.34958,False
Philippines,Asia,False,69.112,0.888142335,3.74253011,575.2530641,23.72636415,4372.500231,5.397636329,87.91628549,3.6,1.28721,False
Philippines,Asia,False,69.233,0.790431773,3.77762771,576.3021031,23.56889023,4662.660671,5.740586325,88.31165428,3.8,1.13639,False
Philippines,Asia,False,69.37,0.818965455,3.75318241,567.7409518,23.41141631,5014.31919,5.97,88.70770269,4.0,1.18498,False
Philippines,Asia,False,69.515,0.826714801,3.8631587,581.6533711,23.25394238,5244.727884,6.22,89.10442995,4.2,1.21871,False
Philippines,Asia,False,69.667,0.825631075,4.16451931,584.5968108,23.09646846,5267.170014,9.0,89.50194018,4.4,1.2094,False
Philippines,Asia,False,69.823,0.871903845,4.1310792,588.8924318,22.93899453,5626.897925,25.0,89.90463834,4.6,1.29,False
Philippines,Asia,False,69.984,0.86460139,4.02518606,637.9062627,23.0559949,5865.343551,29.0,90.32984172,4.8,1.28,False
Philippines,Asia,False,70.149,0.886510244,4.1770916,643.4651927,23.17299527,6296.827614,30.8,90.75373191,5.0,1.25,False
Philippines,Asia,False,70.315,0.965899617,4.27408791,664.1214626,23.28999564,6614.683524,32.7,91.17639999,5.2,1.09,False
Philippines,Asia,False,70.481,1.013001909,3.70313644,682.956771,23.40699601,6960.900716,34.7,91.59766387,5.5,1.1,False
Philippines,Asia,False,70.644,1.087126793,3.89827442,696.346787,23.52399638,7186.76928,36.9,92.01770102,5.7,1.11,False
Poland,Europe,False,73.74878049,7.73080499,5.28789568,3171.757384,29.5765451,10672.12109,7.285428708,97.823,18.6,4.14322,False
Poland,Europe,False,74.2,7.676987465,5.66721439,3256.180455,29.66469686,11119.71515,9.900669707,97.967,18.9,4.08439,False
Poland,Europe,False,74.49756098,7.515492328,6.0672431,3260.033263,29.75284861,11804.26626,21.15,98.05,19.2,4.30877,False
Poland,Europe,False,74.59756098,7.793047036,5.95371294,3208.392157,29.84587252,12288.46287,24.87,98.093,19.6,4.51397,False
Poland,Europe,False,74.84634146,7.905511788,5.86845255,3324.471392,29.92524402,13353.6821,32.53,98.095,19.9,4.65876,False
Poland,Europe,False,74.99512195,7.895886085,5.80689144,3416.118632,30.01338426,13896.79338,38.81,98.10232225,20.3,4.83874,False
Poland,Europe,False,75.14390244,8.234912499,5.80280542,3437.323998,30.10250718,15152.33608,44.58,98.09885252,20.7,5.21417,False
Poland,Europe,False,75.24390244,8.220760788,5.87339211,3584.962188,30.1906503,16802.83391,48.6,98.09535171,21.1,5.5503,False
Poland,Europe,False,75.54390244,8.087182909,6.37592173,3661.646104,30.28077049,18303.35292,53.13,98.09182193,21.6,5.59286,True
Poland,Europe,False,75.69512195,7.791547049,6.587708,3725.748778,30.37090244,19239.92847,58.97,98.0883186,22.0,5.39005,True
Poland,Europe,False,76.24634146,8.247028077,6.41223288,3590.832081,30.45905707,21072.52658,62.32,98.2772052,22.5,5.32,True
Poland,Europe,False,76.69512195,8.159838047,6.2400856,3797.092296,30.52346276,22827.69814,61.94999897,98.46682907,22.9,5.56,True
Poland,Europe,False,76.74634146,7.969647665,6.22393656,3879.542094,30.58389393,23745.6978,62.30999727,98.65689045,23.4,5.84,True
Poland,Europe,False,77.0,7.841704806,6.41485739,3899.176642,30.64432906,24567.50617,62.8492,98.84779899,24.0,5.74,True
Poland,Europe,False,77.60243902,7.516889481,6.38664055,3938.255208,30.70577093,25475.50469,66.6,99.03951541,24.5,5.8,True
Poland,Europe,False,77.45121951,7.610089275,6.39477158,3971.799761,30.76521114,26862.05252,67.99698716,99.23206988,25.0,5.82,True
Portugal,Europe,False,76.31463415,5.99228486,8.60104179,3795.22928,35.8579235,18876.65948,16.43046769,98.54303825,14.6,3.4533,True
Portugal,Europe,False,76.81463415,5.923154167,8.62751484,3988.960824,35.82622951,19524.88674,18.08713656,98.64534215,15.1,3.2809,True
Portugal,Europe,False,77.06585366,6.295808218,8.78642941,4119.670488,35.79453552,20356.6473,19.37,98.7479205,15.6,3.22095,True
Portugal,Europe,False,77.2195122,5.78650313,9.12415695,4271.168528,35.76284153,20851.08854,29.67,98.85079144,16.1,3.21774,True
Portugal,Europe,False,77.67073171,5.92625189,9.5325079,4375.732217,35.73114754,21477.82618,31.78,98.95395424,16.6,3.32389,True
Portugal,Europe,False,78.07073171,6.233261377,9.65306759,4533.539695,35.71116213,22725.27749,34.99,99.05740005,17.1,3.26544,True
Portugal,Europe,False,78.4195122,5.74494832,9.35422611,4682.991013,35.67945775,24682.71885,38.01,99.16113669,17.7,3.21226,True
Portugal,Europe,False,78.32195122,5.577179172,9.25186634,4827.467182,35.64775336,25733.12709,42.09,99.26515664,18.2,3.15659,True
Portugal,Europe,False,78.52439024,5.38350514,9.58307838,4890.560188,35.61604898,26665.8373,44.13,99.36946051,18.8,3.09825,True
Portugal,Europe,False,78.72682927,5.327278898,10.13070393,4850.837413,35.53772246,26458.91104,48.27,99.47403792,19.3,3.03799,True
Portugal,Europe,False,79.02682927,4.817886772,10.03250504,4843.849694,35.50605961,27261.95345,53.3,99.578895,19.9,3.03,True
Portugal,Europe,False,80.47073171,4.723629222,9.73071671,4959.094305,35.63707828,26769.51189,55.24999688,99.68402687,20.4,2.75,True
Portugal,Europe,False,80.37317073,4.585897919,9.65393162,4848.279337,35.76809695,26438.0163,60.33999749,99.78942538,21.0,2.64,True
Portugal,Europe,False,80.72195122,4.452394369,9.40486622,4736.351771,35.8931589,27936.03966,62.0956,99.86824924,21.5,2.58,True
Portugal,Europe,False,81.12195122,4.415895252,9.34288025,4685.054787,36.02399853,28742.44038,64.59,99.90317998,22.1,2.47,True
Portugal,Europe,False,81.12439024,4.812669696,9.31645775,4662.6008,36.15499489,29660.89607,68.63286148,99.90468984,22.7,2.57,True
Romania,Europe,False,71.16341463,3.966498018,4.20876122,1935.560812,27.7132036,5848.084955,3.613717291,100.0,17.0,3.37552,False
Romania,Europe,False,71.16097561,4.302825279,4.37598133,1987.66019,27.778068,6518.675292,4.538669029,100.0,17.3,3.32314,False
Romania,Europe,False,71.0097561,4.313753256,4.57694626,2066.783933,27.82355244,7162.365778,6.58,100.0,17.6,3.39666,False
Romania,Europe,False,71.3097561,4.548925394,5.37136745,2079.796062,27.87866928,7559.975349,8.9,100.0,18.0,3.6455,False
Romania,Europe,False,71.56097561,4.444859154,5.47733545,2237.937816,27.9373913,8990.32565,15.0,100.0,18.3,4.24733,False
Romania,Europe,False,71.91219512,4.442373285,5.52778149,2295.570505,28.0046091,9602.104759,21.5,100.0,18.7,4.07932,False
Romania,Europe,False,72.16341463,4.683454099,5.07106066,2365.419564,28.06939734,11556.62425,24.66,100.0,19.1,4.63564,False
Romania,Europe,False,72.56585366,4.632001472,5.02223349,2446.286077,28.14519988,13700.09357,28.3,100.0,19.6,5.62141,False
Romania,Europe,False,72.56585366,4.646050196,5.02274227,2529.906888,28.20878643,16782.22907,32.42,100.0,20.0,5.7447,False
Romania,Europe,False,73.3097561,3.962688135,5.27841282,2605.819735,28.25393376,16631.85819,36.6,100.0,20.5,5.18661,False
Romania,Europe,False,73.45853659,3.83367893,5.76614237,2390.574743,28.31993045,16976.25909,39.93,100.0,21.0,4.83,False
Romania,Europe,False,74.4097561,4.172223886,4.70199966,2550.863291,28.64053526,17896.27586,40.00999678,100.0,21.5,5.0,True
Romania,Europe,False,74.41219512,4.080658872,4.73353195,2639.033434,28.99480045,18869.56897,45.87999425,100.0,22.1,5.35,True
Romania,Europe,False,75.06341463,3.607441144,5.19664145,2604.243137,29.32911359,19781.92571,49.7645,100.0,22.7,5.14,True
Romania,Europe,False,74.9097561,3.593353578,5.02168465,2494.533918,29.65824061,20657.67329,54.08,100.0,23.3,4.86,True
Romania,Europe,False,74.91219512,3.700112058,4.94721556,2584.411787,29.99374131,21605.83562,55.76315563,100.0,23.9,5.22,True
Russian Federation,Europe,False,65.48365854,10.66769032,5.01989794,4998.825661,49.40184991,6825.391602,1.977230109,95.28006623,20.5,2.19153,False
Russian Federation,Europe,False,65.38341463,10.73577044,5.24284792,5198.405704,49.44038194,7361.36377,2.944367787,95.27956797,20.7,2.63141,False
Russian Federation,Europe,False,65.12878049,10.77267705,5.52166557,5274.363305,49.47468949,8037.474609,4.128271818,95.36371106,20.9,2.92355,False
Russian Federation,Europe,False,65.02756098,11.13042089,5.16368914,5304.41526,49.51038522,9254.537109,8.298860616,95.45231415,21.1,3.09776,False
Russian Federation,Europe,False,65.47097561,11.11272164,4.7603755,5478.130458,49.54544561,10226.7666,12.8593889,95.54225536,21.4,3.4674,False
Russian Federation,Europe,False,65.5297561,11.23183738,4.77177525,5633.8455,49.58077733,11822.34668,15.2266732,95.63195194,21.6,3.66134,False
Russian Federation,Europe,False,66.72756098,11.56836194,4.76654387,5770.100636,49.6276507,14912.23438,18.02327746,95.72140317,21.9,4.11179,False
Russian Federation,Europe,False,67.58682927,11.61127902,4.74792528,6098.533476,49.66347433,16648.24219,24.66,95.81060144,22.2,4.72404,False
Russian Federation,Europe,False,67.94926829,11.59564597,4.90364075,6286.049392,49.70193816,20163.60938,32.0,95.89955627,22.5,4.66233,True
Russian Federation,Europe,False,68.68463415,10.83213407,5.64392519,6399.683749,49.73776369,19389.94141,42.55,95.9881552,22.8,4.19949,True
Russian Federation,Europe,False,68.84121951,11.32541814,4.97111845,6095.380276,49.77358921,20490.12695,49.0,96.07661235,23.2,4.12,True
Russian Federation,Europe,False,69.68390244,11.88499702,4.79491472,6409.894365,49.77108397,22798.67383,58.0,96.16482418,23.5,4.14,True
Russian Federation,Europe,False,70.07219512,11.70209407,4.93637609,6485.75903,49.76857873,24303.47266,66.0,96.25412177,23.9,4.15,True
Russian Federation,Europe,False,70.57878049,11.37700677,5.08104849,6617.134161,49.76607349,26073.875,67.97,96.34428518,24.4,4.17,True
Russian Federation,Europe,False,70.74365854,11.20820257,5.18209696,6539.207375,49.76356825,25761.64844,70.52,96.43539529,24.8,3.83,True
Russian Federation,Europe,False,71.18341463,11.05201007,5.29604387,6602.657479,49.76106301,24085.32422,70.09924123,96.52715543,25.2,3.49,True
Saudi Arabia,Asia,False,72.561,12.08197508,4.2115941,5612.707718,0.454484135,39837.30868,2.210691809,97.46704968,23.4,0.0,True
Saudi Arabia,Asia,False,72.759,11.98388163,4.46173573,5664.96837,0.454484135,39219.0013,4.681053166,97.46704968,24.0,0.0,True
Saudi Arabia,Asia,False,72.92,12.48548405,4.2493763,5947.27658,0.454484135,37637.52741,6.38470502,97.46704968,24.6,0.0,True
Saudi Arabia,Asia,False,73.051,12.68355031,3.97909737,6049.34887,0.454484135,41456.77287,8.001582891,97.62712481,25.2,0.0,True
Saudi Arabia,Asia,False,73.159,12.96390807,3.58400607,6501.327335,0.454484135,44614.43668,10.234533,97.78719994,25.8,0.0,True
Saudi Arabia,Asia,False,73.256,13.23848219,3.4186728,6352.396777,0.454484135,47184.06644,12.70503599,97.94727507,26.5,0.0,True
Saudi Arabia,Asia,False,73.355,13.69237149,3.61922503,6615.042088,0.454484135,48604.13819,19.45955435,98.10735021,27.1,0.0,True
Saudi Arabia,Asia,False,73.467,14.08083313,3.56228733,6842.756887,0.454484135,49454.3482,30.0,98.26742534,27.8,0.0,True
Saudi Arabia,Asia,False,73.598,15.05376806,2.97100425,6942.539344,0.454484135,52096.73332,36.0,98.42750047,28.5,0.0,True
Saudi Arabia,Asia,False,73.75,15.26569182,4.29041958,7203.49761,0.454484135,49920.62755,38.0,98.5875756,29.2,0.0,True
Saudi Arabia,Asia,False,73.917,16.26936986,3.647856,7477.083531,0.454484135,51535.46797,41.0,98.74765073,30.0,0.0,True
Saudi Arabia,Asia,False,74.089,16.40642066,3.71177721,7974.737166,0.454484135,56133.14419,47.5,98.90772586,30.8,0.0,True
Saudi Arabia,Asia,False,74.254,16.89149679,4.01962376,8015.150637,0.454484135,57364.98511,54.0,99.06780099,31.6,0.0,True
Saudi Arabia,Asia,False,74.402,16.74461002,4.46568298,8502.857118,0.454484135,55908.24993,60.5,99.22787612,32.4,0.0,True
Saudi Arabia,Asia,False,74.533,17.48316332,5.22795486,8784.756106,0.454484135,55726.10231,64.71365737,99.38795125,33.3,0.0,True
Saudi Arabia,Asia,False,74.651,17.81940147,5.9983449,9401.485668,0.454484135,48611.11934,69.6162358,99.54802638,34.1,0.0,True
Senegal,Africa,True,57.787,0.414381656,3.53971124,118.3021715,45.98327533,1997.199594,0.403967486,59.62500399,3.8,0.16313,False
Senegal,Africa,True,58.177,0.444395643,3.67916536,102.5747696,45.7833065,2079.635685,0.983794059,60.79243523,4.0,0.15934,False
Senegal,Africa,True,58.675,0.445365248,3.95129871,124.5503483,45.58333766,2062.613411,1.006454537,61.96474085,4.1,0.13911,False
Senegal,Africa,True,59.259,0.425936778,4.29645395,147.3206029,45.38336883,2166.669121,2.10143643,63.20780998,4.3,0.13412,False
Senegal,Africa,True,59.912,0.498608417,4.56848049,127.4964497,45.18339999,2270.285774,4.38602398,64.50246623,4.5,0.1553,False
Senegal,Africa,True,60.62,0.511265752,3.67466164,140.3319086,44.98343115,2380.728085,4.786684083,65.7952662,4.7,0.16326,False
Senegal,Africa,True,61.365,0.4893575,3.76337719,160.2326683,44.78346232,2446.929044,5.611738652,67.08684653,4.9,0.15864,False
Senegal,Africa,True,62.126,0.530500422,3.41496325,159.5463542,44.58349348,2516.710086,6.89,68.37656166,5.1,0.16829,False
Senegal,Africa,True,62.88,0.536456559,3.50687575,184.0494262,44.38352465,2589.5867,7.12,69.6641986,5.3,0.17514,False
Senegal,Africa,True,63.607,0.540733711,3.84157085,160.9369664,44.18355581,2606.182642,7.5,70.94917933,5.5,0.14684,False
Senegal,Africa,True,64.284,0.554497627,4.02764177,192.3779733,43.98358697,2653.151604,8.0,72.23202583,5.7,0.14,False
Senegal,Africa,True,64.898,0.580797008,4.21416569,202.8688271,43.77582714,2669.517086,9.8,73.51214473,6.0,0.15,False
Senegal,Africa,True,65.448,0.555887582,4.26687956,203.777651,43.56806731,2739.419,10.8,74.78899994,6.2,0.14,False
Senegal,Africa,True,65.939,0.581174786,4.38575172,215.4903861,43.36030748,2742.420736,13.1,76.06272249,6.5,0.14,False
Senegal,Africa,True,66.37,0.604596606,4.39605808,215.3466562,43.15254765,2830.697309,17.7,77.3330898,6.8,0.14,False
Senegal,Africa,True,66.747,0.637241954,4.38257313,229.3516495,42.94478783,2971.346817,21.7,78.60209362,7.1,0.14,False
Serbia,Europe,False,71.58292683,5.852577835,6.49934578,3979.363962,28.63,6019.114926,11.5845,89.30678627,16.5,4.2763,False
Serbia,Europe,False,72.23414634,5.997254857,6.86061621,4198.715706,28.851,6481.992612,13.266,89.30194459,16.8,4.155,False
Serbia,Europe,False,72.28536585,6.480338727,8.0600071,4434.370241,29.17,7224.61832,21.201,89.29706039,17.2,4.105,False
Serbia,Europe,False,72.43658537,6.971374525,8.1294651,4480.344352,29.484,7645.785777,22.948,89.29218953,17.5,3.945,False
Serbia,Europe,False,72.68292683,7.550423832,8.24021435,4332.679062,29.839,8487.604645,23.5,89.28716595,17.9,3.94,False
Serbia,Europe,False,72.83414634,6.81246772,8.27808189,4258.251568,29.861,9181.688301,26.3,89.65237442,18.4,3.931,False
Serbia,Europe,False,73.38536585,7.152331486,8.48804665,3921.906459,29.86279442,10209.18352,27.2,90.01889611,18.8,3.92664,False
Serbia,Europe,False,73.63170732,6.971408026,9.37001324,4040.44002,30.15206952,11236.22508,33.15,90.38668497,19.2,3.89485,False
Serbia,Europe,False,73.88536585,6.779387321,9.47590065,4159.137225,30.44134461,12632.07784,35.6,90.75583673,19.7,3.73867,False
Serbia,Europe,False,73.98536585,6.402299491,9.3397665,4291.843158,30.73061971,12533.96547,38.1,91.12630424,20.2,3.25468,False
Serbia,Europe,False,74.33658537,6.459632708,9.52071667,4224.397665,31.01989481,12798.27213,40.9,91.49811595,20.6,3.32,False
Serbia,Europe,False,74.53658537,7.081738796,9.10749245,4358.812174,31.03482735,13746.92502,42.2,91.87120906,21.1,3.32,False
Serbia,Europe,False,74.83658537,6.360537735,9.32176399,4489.57085,31.04975989,13933.84462,48.1,92.24824858,21.6,3.25,False
Serbia,Europe,False,75.18536585,6.486480319,9.30588913,4386.534552,31.06469243,14629.0068,53.45036418,92.62697031,22.0,3.06,False
Serbia,Europe,False,75.33658537,5.463794101,9.23958969,4444.222971,31.07962497,14659.57951,62.07508046,93.00635014,22.5,2.95,False
Serbia,Europe,False,75.28780488,6.397117589,8.8132,4271.744667,31.09455751,14928.46704,65.3170254,93.3864573,23.0,3.1,False
Slovak Republic,Europe,False,73.05121951,7.064757493,5.30256939,5028.706343,39.53035343,11376.55592,9.426803201,97.98089305,15.9,4.48393,False
Slovak Republic,Europe,False,73.40243902,7.172514212,5.3315053,4955.907896,39.56465696,12385.98843,12.52832185,97.97942302,16.2,4.32273,False
Slovak Republic,Europe,False,73.60487805,7.08027204,5.50947618,5027.452807,39.5989605,13312.20331,40.14,97.97627301,16.5,4.53555,False
Slovak Republic,Europe,False,73.60487805,7.133321044,5.44849873,5051.59839,39.62502598,14181.12184,43.04,97.97312296,16.9,4.38293,False
Slovak Republic,Europe,False,73.95853659,6.967246738,6.37190485,5021.798222,39.66756757,15226.33843,52.89,97.96997293,17.2,3.9918,False
Slovak Republic,Europe,False,73.90487805,7.169436843,6.58870029,5097.835556,39.7018711,16639.39412,55.19,97.96682309,17.6,3.84719,False
Slovak Republic,Europe,False,74.20487805,7.048132949,6.85076714,4932.803281,39.73617464,18914.02796,56.08,97.96365202,17.9,3.82925,True
Slovak Republic,Europe,False,74.20731707,6.919556134,7.17735386,5153.121484,39.77047817,21222.38033,61.8,97.96048097,18.3,3.93207,True
Slovak Republic,Europe,False,74.70487805,6.896893753,6.9563446,5272.370783,39.8047817,23725.85776,66.05,97.95733102,18.7,3.79879,True
Slovak Republic,Europe,False,74.9097561,6.295477884,7.94779444,5294.435099,39.84736952,23080.58654,70.0,98.25165169,19.1,3.906,True
Slovak Republic,Europe,False,75.11219512,6.571542883,7.73118067,4954.138251,39.88085089,25302.23272,75.71,98.62233526,19.5,3.43,True
Slovak Republic,Europe,False,75.95853659,6.320409762,7.3478632,5201.404897,39.8993096,26145.88938,74.43999717,98.99754456,20.0,3.54,True
Slovak Republic,Europe,False,76.1097561,5.982344127,7.54334021,5347.526223,39.91528032,26888.3481,76.70999012,99.37583467,20.4,3.66,True
Slovak Republic,Europe,False,76.41219512,6.081213422,7.49961424,5137.789018,39.93125104,27915.43321,77.8826,99.52016903,20.9,3.42,True
Slovak Republic,Europe,False,76.81219512,5.617636524,6.89176321,5202.467288,39.95386855,28929.52636,79.98,99.78675078,21.4,3.3,True
Slovak Republic,Europe,False,76.56341463,5.669455793,6.7925415,5137.073835,39.96817936,29964.88861,77.63468203,99.78718913,21.9,3.42,True
Slovenia,Europe,False,75.41219512,7.310481793,7.80406952,5675.615026,61.22144985,18001.22916,15.11025956,99.5,16.1,5.13,True
Slovenia,Europe,False,75.75853659,7.720650984,7.87602425,5777.995651,61.29096326,18948.20389,30.17591047,99.5,16.4,4.65,True
Slovenia,Europe,False,76.00731707,7.781282035,8.02119923,6006.34519,61.36047666,20241.52568,27.83888542,99.5,16.8,4.32,True
Slovenia,Europe,False,76.85853659,7.721473688,8.09883595,6380.951903,61.42999007,21112.37522,31.85479301,99.5,17.1,4.51,True
Slovenia,Europe,False,77.20731707,7.861745352,7.93957281,6578.034236,61.49950348,22760.94697,40.81,99.5,17.5,4.51,True
Slovenia,Europe,False,77.61219512,7.958113965,7.99595737,6830.705073,61.56901688,23852.64304,46.81,99.5,17.9,4.7,True
Slovenia,Europe,False,78.08658537,8.117126246,7.82322741,6917.860467,61.63853029,25720.44955,54.01,99.5,18.2,5.7,True
Slovenia,Europe,False,78.56097561,8.066906107,7.51139164,7123.537771,61.70804369,27570.14519,56.74,99.5,18.6,5.7,True
Slovenia,Europe,False,78.76585366,8.588464451,7.85466576,7137.824175,61.75854504,29604.29147,58.0,99.5,19.0,5.16,True
Slovenia,Europe,False,78.97073171,7.604175103,8.540802,6920.244039,61.82926466,27537.75846,64.0,99.5,19.4,5.09,True
Slovenia,Europe,False,79.42195122,7.70288523,8.56503296,6104.421845,61.89752906,27826.87234,70.0,99.5,19.8,4.59,True
Slovenia,Europe,False,79.97073171,7.647930119,8.53639603,6510.841884,61.90807108,28931.38332,67.33999481,99.5,20.2,4.94,True
Slovenia,Europe,False,80.12439024,7.349942268,8.71509933,6753.073664,61.91892066,29042.82027,68.34997453,99.5,20.6,4.58,True
Slovenia,Europe,False,80.32195122,7.063268041,8.74028301,6718.975052,61.94637537,29973.69935,72.6756,99.5,21.1,4.55,True
Slovenia,Europe,False,81.07804878,6.357966448,8.50197506,6779.280887,61.95630586,30870.02367,71.59,99.5,21.6,5.37,True
Slovenia,Europe,False,80.77560976,6.367726166,8.49823952,6727.999302,61.95823776,31628.24718,73.09865997,99.5,22.0,5.73,True
South Africa,Africa,False,56.048,6.330319712,8.16472149,4470.962526,14.65521107,8488.86281,5.348559732,84.48006083,18.1,4.40348,False
South Africa,Africa,False,55.089,7.03381727,7.93901682,4579.952732,14.62520505,8796.410016,6.346619318,85.01809268,18.6,4.27876,False
South Africa,Africa,False,54.31,7.1790564,7.46446323,4302.118229,14.59519904,9147.724038,6.710322437,85.56443069,19.1,4.21265,False
South Africa,Africa,False,53.749,7.557705904,7.91530371,4528.816147,14.56519302,9486.546193,7.007691726,86.10734795,19.6,4.2865,False
South Africa,Africa,False,53.444,8.035040258,7.76453447,4559.773847,14.535187,10061.59736,8.425118683,86.640904,20.1,4.16212,False
South Africa,Africa,False,53.447,7.887328758,7.68997431,4589.905059,14.50518098,10790.33064,7.48854253,87.16428233,20.6,4.12599,False
South Africa,Africa,False,53.795,7.832423319,7.6922164,4636.930681,14.47517497,11599.10318,7.607139675,87.67812704,21.1,4.14354,False
South Africa,Africa,False,54.452,8.083507514,7.68138409,4721.932996,14.44516895,12390.08682,8.065375174,88.18248627,21.7,4.19085,False
South Africa,Africa,False,55.36,8.572609815,7.88024807,4851.692494,14.41516293,12857.98651,8.43,88.67766946,22.2,4.15923,False
South Africa,Africa,False,56.46,8.007605605,8.52350235,4665.176039,14.38515691,12565.29277,10.0,89.16270481,22.8,4.09415,False
South Africa,Africa,False,57.669,8.304084027,8.66596985,4428.154257,14.3551509,12913.54048,24.0,89.63843841,23.3,4.02,False
South Africa,Africa,False,58.895,7.869815906,8.74146175,4542.596206,14.32514488,13393.76689,33.97,90.10468946,23.9,4.05,False
South Africa,Africa,False,60.06,8.077957969,8.77310753,4566.323754,14.29513886,13215.70868,41.0,90.56175402,24.5,4.04,False
South Africa,Africa,False,61.099,8.138264312,8.85552406,4366.030489,14.26513284,13606.9429,46.5,91.00903337,25.1,4.04,False
South Africa,Africa,False,61.968,8.212241156,8.55091476,4285.645767,14.23512682,13602.10264,49.0,91.44727967,25.8,4.01,False
South Africa,Africa,False,62.649,7.669937662,8.79018974,4198.04612,14.20512081,13701.94539,51.91911572,91.87634387,26.4,3.99,False
Spain,Europe,False,78.96585366,7.230107062,6.79921818,4820.675034,34.25637275,21584.2512,13.62496081,100.0000024,19.6,3.7783,True
Spain,Europe,False,79.36829268,7.216328687,6.76895761,5167.809673,34.58050028,22949.18185,18.14872269,100.0,20.0,3.89384,True
Spain,Europe,False,79.56829268,7.548593756,6.80052805,5422.51569,34.83530779,24371.59885,20.39,100.0000023,20.4,3.81505,True
Spain,Europe,False,79.6195122,7.553396348,7.56392097,5576.546265,35.11418641,25046.1107,39.93,100.0,20.8,4.09623,True
Spain,Europe,False,79.87073171,7.817921309,7.65912247,5676.140491,35.40705557,26143.63217,44.01,100.0000023,21.2,4.08268,True
Spain,Europe,False,80.17073171,8.029202013,7.73195314,5892.307411,35.70425174,27606.93405,47.88,99.99999778,21.6,4.98,True
Spain,Europe,False,80.82195122,7.698212561,7.82912683,6111.219223,36.00299812,30720.22221,50.37,100.0000022,22.1,5.15,True
Spain,Europe,False,80.87317073,7.842252141,7.9183569,6105.075849,36.28442027,32469.53045,55.11,99.99999785,22.5,5.09,True
Spain,Europe,False,81.17560976,7.056387715,8.3818779,6054.374438,36.59795108,33263.2724,59.6,100.0,23.0,4.92,True
Spain,Europe,False,81.47560976,6.200856827,9.10707188,6025.772757,36.89928809,32092.36482,62.4,99.9999979,23.5,4.98,True
Spain,Europe,False,81.62682927,5.866642426,9.1185751,5652.595933,37.0899382,31682.7131,65.8,100.0,24.0,4.09,True
Spain,Europe,False,82.47560976,5.87043563,9.16859245,5706.563063,37.10192046,31867.97324,67.08999939,100.0,24.5,4.11,True
Spain,Europe,False,82.42682927,5.756946794,9.15699196,5599.377374,37.07977849,31720.12,69.80999994,99.9861672,25.0,4.12,True
Spain,Europe,False,83.07804878,5.208274629,9.06737709,5573.401182,37.08211351,32434.0032,71.635,99.95663945,25.5,4.13,True
Spain,Europe,False,83.22926829,5.184067004,9.08936405,5409.411338,37.08444853,33525.74063,76.19,99.92694397,26.1,4.31,True
Spain,Europe,False,82.83170732,5.51794436,9.12617207,5355.987006,37.12753247,34903.12748,78.68963187,99.92672046,26.6,4.17,True
Sri Lanka,Asia,False,71.333,0.582076331,4.24652863,263.0296808,34.54664328,4334.752235,0.647410011,80.04477192,2.0,0.1,False
Sri Lanka,Asia,False,72.233,0.573718096,4.19323874,294.819265,34.44649976,4332.964631,0.793821864,80.61258078,2.2,0.1,False
Sri Lanka,Asia,False,73.085,0.597508967,4.1731143,290.8248411,34.34635624,4538.781116,1.050422706,81.2801927,2.3,0.15,False
Sri Lanka,Asia,False,73.799,0.645546016,3.76927328,303.1085783,34.24621273,4862.087815,1.458580228,81.94948944,2.4,0.15,False
Sri Lanka,Asia,False,74.337,0.663841663,4.17515802,326.2582321,34.14606921,5220.163181,1.44615998,82.62031613,2.6,0.17,False
Sri Lanka,Asia,False,74.695,0.715272864,4.00972462,354.3583733,34.04592569,5673.714252,1.792046794,83.29253597,2.8,0.3,False
Sri Lanka,Asia,False,74.904,0.629570172,3.97986174,400.1025736,33.94578217,6249.008185,2.537566129,83.9664351,2.9,0.2,False
Sri Lanka,Asia,False,75.037,0.684909284,3.95132089,403.0772375,33.84563865,6803.645666,3.88,84.64173559,3.1,0.2,False
Sri Lanka,Asia,False,75.157,0.641013344,3.98464847,420.3196001,33.74549514,7294.540702,5.22,85.31870248,3.3,0.2,False
